method_key,n_results,n_images,macro_precision,macro_recall,macro_iou,macro_boundary_f1,pixel_accuracy,weighted_iou
LAB_only | Sampled Mean Shift | Post Processed Img08-gaussian-1.5,1,1,0.0997696693497474,0.25,0.0997696693497474,0.1463638449185593,0.3990786773989899,0.1698903146370383
RGB_XY | Sampled Mean Shift | Post Processed Img08-gaussian-1.5,1,1,0.0997696693497474,0.25,0.0997696693497474,0.1463638449185593,0.3990786773989899,0.1698903146370383
RGB_only | Sampled Mean Shift | Post Processed Img08-gaussian-1.5,1,1,0.0997696693497474,0.25,0.0997696693497474,0.1463638449185593,0.3990786773989899,0.1698903146370383
XY_only | Sampled Mean Shift | Post Processed Img08-epanechnikov-1.5,1,1,0.0997696693497474,0.25,0.0997696693497474,0.1463638449185593,0.3990786773989899,0.1698903146370383
XY_only | Sampled Mean Shift | Post Processed Img08-gaussian-1.5,1,1,0.0997696693497474,0.25,0.0997696693497474,0.1463638449185593,0.3990786773989899,0.1698903146370383
texture_leung_malik | Sampled Mean Shift | Post Processed Img04.jpg-meanshift-1.5,1,1,0.13854772843239,0.2320392210598977,0.0954918805889233,0.0351516471594633,0.2898537400111859,0.1103305763034612
texture_leung_malik | Sampled Mean Shift | Post Processed Img04.jpg-meanshift-0.8,1,1,0.1986095486145444,0.2147410474728164,0.0946970331633981,0.0294088822784535,0.2867852682710062,0.1290112616217196
rgb_texture_leung_malik | Sampled Mean Shift | Post Processed Img04.jpg-meanshift-1.5,1,1,0.1382226792832948,0.2320317307966366,0.0943318086461966,0.0325257438862737,0.2929222117513657,0.1109138740355203
lab_texture_leung_malik | KMeans | Postprocessed Img04.jpg-segment of 5,1,1,0.1196212756019512,0.2294499595206122,0.0911095941099516,0.0323200614910438,0.2917729713992384,0.1214545850186333
texture_leung_malik | KMeans | Postprocessed Img04.jpg-segment of 10,1,1,0.0963946761930805,0.2377206753056521,0.0887684160814945,0.0232547480971622,0.3047364025712337,0.1129954253535251
hsv_texture_leung_malik | KMeans | Postprocessed Img04.jpg-segment of 5,1,1,0.1169418720916031,0.233150920143752,0.0882710500104949,0.0333437525718592,0.2929758429677983,0.1147349059166076
rgb_texture_leung_malik | KMeans | Postprocessed Img04.jpg-segment of 5,1,1,0.1124999500666126,0.2262167915939645,0.0880668774244402,0.0285672220180262,0.2805793703695191,0.1122880770915296
texture_leung_malik | KMeans | Postprocessed Img04.jpg-segment of 5,1,1,0.1120681262466886,0.2242220728093767,0.0873994553220712,0.024602968111742,0.2885819140214984,0.1149724458392019
xy_rgb_texture_leung_malik | KMeans | Postprocessed Img04.jpg-segment of 5,1,1,0.1251237558772288,0.232348597645052,0.0867090527377139,0.0363979173675604,0.2920832662943128,0.1136440867556046
xy_hsv_texture_leung_malik | Sampled Mean Shift | Post Processed Img04.jpg-meanshift-0.8,1,1,0.2112323171842484,0.2066204155917095,0.0852661193138976,0.0365194086600833,0.2766681223711127,0.1056943749041751
xy_lab_texture_leung_malik | KMeans | Postprocessed Img04.jpg-segment of 5,1,1,0.118896712887931,0.2164444124623611,0.0837665179843815,0.0307790842667579,0.2709372438151715,0.107025911722274
xy_texture_leung_malik | KMeans | Postprocessed Img04.jpg-segment of 5,1,1,0.0924321680079346,0.2189576945983787,0.0754661014072359,0.0204447707232646,0.2709640594233878,0.0991425192044079
hsv_texture_leung_malik | Sampled Mean Shift | Post Processed Img04.jpg-meanshift-0.8,1,1,0.2172490035544332,0.1949230942032943,0.0729935440993439,0.0466982276529572,0.2674665379517472,0.0945354858034862
hsv | Sampled Mean Shift | Post Processed Img04.jpg-meanshift-1.5,1,1,0.0619272648318963,0.1797170942220091,0.057461306170943,0.01681370770613,0.2231365067690256,0.0653790633546584
rgb_texture | Sampled Mean Shift | Post Processed Img09-meanshift-1.5,1,1,0.0564975931186868,0.25,0.0564975931186868,0.0590397923875432,0.2259903724747475,0.0656144503452984
xy | Sampled Mean Shift | Post Processed Img09-meanshift-1.5,1,1,0.0564975931186868,0.25,0.0564975931186868,0.0590397923875432,0.2259903724747475,0.0656144503452984
xy_hsv_texture | Sampled Mean Shift | Post Processed Img09-meanshift-1.5,1,1,0.0564975931186868,0.25,0.0564975931186868,0.0590397923875432,0.2259903724747475,0.0656144503452984
xy_texture | Sampled Mean Shift | Post Processed Img09-meanshift-1.0,1,1,0.0564975931186868,0.25,0.0564975931186868,0.0590397923875432,0.2259903724747475,0.0656144503452984
lab | Sampled Mean Shift | Post Processed Img04.jpg-meanshift-1.5,1,1,0.0535344580593023,0.1978715039382698,0.0533939808514941,0.0154478389484621,0.2398387998866082,0.0626817722915967
rgb | Sampled Mean Shift | Post Processed Img04.jpg-meanshift-1.5,1,1,0.052330923152461,0.1803367432657555,0.0508436056430716,0.0206534933316879,0.2593452394633814,0.0744397081087978
rgb | Sampled Mean Shift | Post Processed Img04.jpg-meanshift-0.8,1,1,0.0519868143419587,0.1782935487430464,0.0502779689696191,0.0213388770757694,0.2565334314018433,0.0736067612823272
xy_rgb_texture_leung_malik | Sampled Mean Shift | Post Processed Img04.jpg-meanshift-0.8,1,1,0.094862144175533,0.1282373327121834,0.0400873397989154,0.0160805733351669,0.1799212387278675,0.0570626828574153
texture_glcm | KMeans | Postprocessed Img07.png-segment of 4,1,1,0.5318181818181819,0.01828125,0.0179916961402429,0.0,0.7434104789456766,0.0179916961402429
xy_texture_glcm | KMeans | Postprocessed Img07.png-segment of 4,1,1,0.5318181818181819,0.01828125,0.0179916961402429,0.0,0.7434104789456766,0.0179916961402429
xy | Sampled Mean Shift | Post Processed Img04.jpg-meanshift-1.5,1,1,0.0146712023352563,0.1,0.0146712023352563,0.0099741545030301,0.1467120233525639,0.0219515206117934
rgb | Half Resize PCA 95 Mean Shift | Post Processed Img01-meanshift-1.5,1,1,0.0,0.0,0.0,0.0,0.6747041793770766,0.0
rgb | Half Resize PCA 95 Mean Shift | Post Processed Img07.png-meanshift-1.5,1,1,0.0,0.0,0.0,0.0,0.7428479588556735,0.0
rgb | Sampled Mean Shift | Post Processed Img05.jpg-meanshift-1.5,1,1,0.0,0.0,0.0,0.0,0.7832081071155621,0.0
xy | Half Resize PCA 95 Mean Shift | Post Processed Img01-meanshift-1.5,1,1,0.0,0.0,0.0,0.0,0.6747041793770766,0.0
xy | Half Resize PCA 95 Mean Shift | Post Processed Img07.png-meanshift-1.5,1,1,0.0,0.0,0.0,0.0,0.7428479588556735,0.0
xy | KMeans | Postprocessed Img01-segment of 5,1,1,0.0,0.0,0.0,0.0,0.6747041793770766,0.0
xy | KMeans | Postprocessed Img05.jpg-segment of 4,1,1,0.0,0.0,0.0,0.0,0.7832081071155621,0.0
xy | KMeans | Postprocessed Img07.png-segment of 4,1,1,0.0,0.0,0.0,0.0,0.7428479588556735,0.0
xy | Sampled Mean Shift | Post Processed Img05.jpg-meanshift-0.8,1,1,0.0,0.0,0.0,0.0,0.7832081071155621,0.0
xy | Sampled Mean Shift | Post Processed Img05.jpg-meanshift-1.5,1,1,0.0,0.0,0.0,0.0,0.7832081071155621,0.0
